"level_name_2","level_name_3","brand_name","company_name","company_intro","renqi","address","page_num"
"女装品牌","奢侈女装","RED VALENTINO","广州市吉捷服装有限公司","华伦天奴 (Valentino) 年轻副线Red Valentino 2011秋冬女装Lookbook曝光，品牌惯用的蝴蝶结及荷叶边装饰再次成为谱写浪漫的主打元素，配以粉红、裸色、淡绿等清新色彩，让女孩们可以...","9631","广东广州",28
"设计师品牌","设计师女装品牌","吉芬jefen","北京吉芬时装设计有限公司","JEFEN吉芬女装由著名国际时装设计师Frnkie.Xie先生于2000年在意大利创立，以经营JEFEN吉芬高级女装为主。2006年经法国高级时装公会官方认定，成为在巴黎时装周举行发布会的80个国际流...","12.3万","北京朝阳区",29
"内衣品牌","女性内衣","HSIA遐","深圳市博弈实业有限公司","HSIA遐内衣品牌介绍：HSIA遐品牌故事 HSIA遐，创建于2010年中国深圳.以25-35城市白领女性为主流目标人群, 致力于为她们提供健康舒适、品质优良、审美独到的全系列内衣产品.品牌风格：...","1.2万","广东深圳",29
"男装品牌","商务男装","希努尔SINOER","山东新郎希努尔服饰有限公司","新郎希努尔集团是以服装、家具经营制造为主业，集房地产开发、酒店、国际贸易等一体化的大型企业。目前，集团总资产25亿元，员工12600名，拥有希努尔男装产业园、欧美尔家具产业园两...","1.4万","山东潍坊",29
"女装品牌","时尚女装","LUONA珞娜","深圳珞娜服饰有限公司","LUONA珞娜女装品牌：LUONA珞娜系深圳珞娜服饰有限公司旗下女装品牌。公司创建于2000年，公司以倾力打造“被社会认同和客户尊重的企业”为使命、以“客企一体，共赢未来”为经营理念，...","4704","广东深圳",29
"女装品牌","奢侈女装","patrizia pepe","德希坊服饰商贸（上海）有限公司","PATRIZIA PEPE女装品牌于1993年由设计总监Patrizia Bambi创立，多年来Patrizia以其理想女性形象为蓝图，为女仕们创作出一件又一件简约且手工精细的衣裳，突出她既有型格又柔美的特质...","1.2万","上海静安区",29
"定制","定制女装品牌","PAN’tterfly","慈溪潘特服饰有限公司","PANTTERFLY高端定制女装：PANtterfly与其说是一个服饰品牌，不如说是主人对美的追求与向往。主人说她只是把这儿看成一只＂Butterfly＂，一只以她自己姓氏命名的蝴蝶。创立高级定制的...","614","浙江宁波",29
"女装品牌","成熟女装","SONG OF SONG歌中歌","深圳市歌中歌商贸有限公司","影儿时尚集团在中国时装市场中始终以骄人的业绩占据品牌服饰行业的主导地位，十几年来在变革与创新中快速发展，在困难与机遇中不断迸发出强大的力量，现在已发展成为一家集投资研发、...","4.9万","广东深圳",29
"男装品牌","休闲男装","SelectED思莱德","绫致时装（天津）有限公司北京办事处","BESTSELLER集团于1975年始建于丹麦。BESTSELLER以其独特的设计和卓越的经营为都市女性，男性，儿童及青少年提供了最受欢迎的流行服饰，旗下拥有SelectED，VERO MODA，ONLY，JACK&...","19.3万","北京朝阳区",29
"女装品牌","休闲女装","Miss Sixty","广州赫斯汀服饰有限公司","Miss Sixty主要针对不断追求创新、改变、个性的都市时尚女性群体，它散发着女性温柔、性感、迷人，同时永远前卫略带讽刺的艺术触觉。Miss Sixty的顾客热衷于通过变换她们的衣服及搭配...","3.3万","上海长宁区",29
"女装品牌","日系女装","LALABOBO","北京晒客天地科技有限公司","时尚潮流品牌LALABOBO是美式冲浪流行服饰在潮流界的代表之一，是潮流着装的新锐标志。我们预言LALABOBO必将掀起新一代衣橱革命！LALABOBO设计理念以60－70年代classic的风格为主体，...","3.5万","北京丰台区",29
"女装品牌","时尚女装","SEIFINI诗凡黎","杭州锦欧时装有限公司","SEIFINI诗凡黎女装品牌介绍：Sweet I甜美的我、Elegant I优雅的我、Faith I自信的我、Natural I自然的我，是""SEIFINI诗凡黎女装""赋予每件衣服的灵魂!伊芙丽作为国内少数淑...","3.5万","",29
"女装品牌","休闲女装","JECCI FIVE(杰西伍)","广州市摩地服饰实业有限公司","杰西伍JECCI FIVE(JC5)女装品牌介绍：集团概述      致力于引领女性时尚休闲服饰潮流的广州市摩地服饰实业有限公司创立于2001年，缔属香港时代摩地国际集团，是一家集设计、生产、销...","17.4万","广东广州",29
"女装品牌","成熟女装","沐紫格MUZIG","深圳市沐之森服饰科技有限公司","企业优势：丰富品牌运作经验，浑厚的企业文化内涵，良好的加盟合作信誉保证；运营优势：成熟的品牌战略、竞争策略、市场战略规划，现代化模式管理和发展保证；设计优势：趋时的品牌形...","130","广东深圳",29
"内衣品牌","女性内衣","语薇曼","广东薇曼内衣有限公司","品牌介绍语薇曼是专注于未来内衣领域创新，提倡健康内衣新概念，利用互联网、物联网技术和全新科技相结合，设计研发引领东西方女性未来潮流的高端时尚健康内衣品牌，全面采用绿色健康...","43","广东",29
"内衣品牌","女性内衣","PHISINEY菲希妮日记","深圳市爱黛柔内衣管理有限公司","PHISINEY 菲希妮日记隶属深圳市爱黛柔内衣管理有限公司，为旗下目前最具特色及个性的高端时尚花季内衣品牌。它是灵性、快乐、情爱和艺术的化身，产品种类涵括了女士内衣、内裤及性感...","46","广东",29
"内衣品牌","少女内衣","碧黛芬","深圳市碧黛芬贸易有限公司","创建于2017年，一直坚持“自强不息·厚德载物”的企业精神，秉承深圳市联兴内衣实业公司26年专业市场内衣销售经验，目前已成为集研发生产、运营管理、营销推广、国内外贸易为一体...","37","广东",29
"女装品牌","轻奢女装","Keine Siege凯恩","杭州羽宸服装有限公司","设计师李红祥-江苏镇江人，毕业于中国美术学院染织与服装设计专业，并于2010年在英国爱丁堡艺术学院进修一年后回国。在中西方文化结合的生长环境下，形成了对设计的独特见解。染织工...","63","浙江",29
"女装品牌","成熟女装","Member	union曼柏优妮","杭州欣芸服饰有限公司","Member	union品牌故事： 品名的来源自于米兰的世界著名奢侈品牌Prada的副线的品牌MIU	MIU的字体及含义带来的灵感，MIU MIU(缪缪)率性且充满实验风格，注重知性且不乏趣味，将女性气质...","64","浙江杭州",29
"女装品牌","时尚女装","颜可可","武汉鑫闳宇贸易有限公司","“被服罗裳衣，可者颜如玉”，如此令人浮想联翩的佳人美景能让多少男人动心并沉醉，女人的美丽是需要衬托的。“颜可可”品牌很好的诠释了那种女人需要被疼爱着的美。现代女人承担了越...","68","湖北",29
"女装品牌","时尚女装","IDG","广州因特间时尚服饰有限公司","品牌介绍IDG — 源于INTER第二品牌，以“东西方文化的结合”为概念，开始与全世界人分享时尚的文化。所有的地方都会有关系(INTER)，所有的文化都是在这个关系(INTER)中诞生，所有的地...","81","广东",29
"男装品牌","休闲男装","玖生活","广州肖尔服饰有限公司","品牌介绍品牌成立于2016年春，坐落在繁华错落的轻纺织工业国际都市---广州，根据现在人类生活的需要，穿着上有很大的改变，首席设计总监肖士磊根据这些需求（自然，随性，心灵向往）...","281","广东",30
"女装品牌","时尚女装","阿尤a-you","北京阿尤北斗服装服饰有限责任公司","北京阿尤北斗服装服饰有限责任公司成立于1996年4月，注册之初已成立专业的服装设计工作室。其独特，强烈的充满民族和异域之风的气息，得到了京城文化圈内人士的广为好评，继而得到全...","1.6万","北京大兴区",30
"女装品牌","时尚女装","MILLANDE","广州熹瑶服装有限公司","广州市熹瑶服饰有限公司成立于2010年，一直走在时尚的前沿，其配套非常成熟的快时尚企业，主要销售渠道为线下实体批发，旗下拥有时尚品牌“MILLANDE”，她来源于欧洲时尚之都，诠释了...","108","广东广州",30
"女装品牌","时尚女装","蜜妃儿","广州婵轩服装有限公司","蜜妃儿--甜美日韩风女装品牌但它又不仅仅是一个服装品牌更是惬意的生活方式和生活态度的倡导者有阳光的时候沐浴阳光，有风的日子随风起舞不管是18岁还是24岁，只要热爱生活年龄永远不...","104","广东",30
"运动品牌","运动服饰","Akilex","广州阿基里斯体育用品有限公司","广州阿基里斯体育用品有限公司是专业的国际性运动用品公司, 拥有自主的运动品牌Akilex, 主要从事运动产品(运动服装,运动配件和器材)的研发,生产,销售, 公司自有品牌的产品远销欧美,南...","29","广东广州",30
"女装品牌","成熟女装","卡邦尼CARBAMMI","东亿服装(国际)开发有限公司","卡邦尼CARBAMMI女装品牌服饰诞生于时装之都法国巴黎。CARBAMMI秉承高贵，优雅，知性的设计理念，采集国际时尚流行前沿的新鲜资讯，结合品牌风格定位，深入挖掘独到的灵魂创意；同时也...","4万","广东广州",30
"女装品牌","成熟女装","欧碧倩OBEG","重庆新旺族服饰有限公司","关于欧碧倩品牌　　OBEG（欧碧倩）是雅创集团旗下之一的时尚女装品牌，是一个从2000年上市至今，已经营十余年并有着稳定业绩的成熟品牌。　　OBEG秉承一贯的“摩登、优雅、冷傲、国际...","7.9万","重庆渝中区",30
"女装品牌","时尚女装","纪优希GUC","杭州纪优希服饰有限公司","杭州纪优希服饰有限公司是一家专营设计、生产、销售的服装公司。杭州纪优希服饰有限公司拥有强大的设计力量，完善的生产设施和先进的特许连锁加盟经营理念，以“求新、求异、求发展”...","3.9万","浙江",30
"设计师品牌","设计师女装品牌","ZIRONG子容","广州市注释服饰有限公司","公司旗下著名女装品牌ZIRONG【子容】，是中国第一家专注于全力打造棉麻时尚潮流的原创设计师创意女装品牌，一举打破行业的传统棉麻格局。品牌推崇“简约、时尚、自然”的生活方式，这...","2448","广东广州",30
"运动品牌","运动服饰","asics亚瑟士","爱世克私（上海）商贸有限公司","世界第五大运动品牌ASICS爱世克私中国总代理。 ASICS爱世克私，一个为全球运动爱好者所熟知的名字.早在1949年,始创人鬼塚喜八郎先生在日本神户的家庭工厂中，制造出第一双篮球鞋开始...","6.1万","上海长宁区",30
"女装品牌","轻奢女装","CARVEN卡纷","广州卡尔纷商贸有限公司","Carmen de Tommaso在1945年开设了首间时装商店，品牌名为CARVEN。CARVEN对时装设计一直抱持自由开放、与巴黎文化一致的态度。Carmen de Tommaso夫人是当时最为时装界带来惊喜的设计师...","8602","广东广州",30
"女装品牌","奢侈女装","Juicy Couture橘滋","连卡佛载思商贸（上海）有限公司","Juicy Couture女装品牌：来自美国加州的时尚品牌 Juicy Couture (橘滋)，设计走甜美女孩的路线。色彩方面，橘滋选取了极为鲜明的色彩，设计出既清新明艳又别具女人味的感觉。既有糖果...","2.1万","上海徐汇区",30
"女装品牌","韩国女装","Prich","衣恋时装（上海）有限公司深圳分公司","衣恋集团是韩国最大的时装集团，旗下拥有一百多个时尚品牌，并涉足流通、休闲度假、餐饮、建筑等领域。至1994年进入中国以来，经过近30年的发展，目前已在中国成功经营四十多个品牌，...","6.4万","广东深圳",30
