company_name,province,location,size,nature,business,page_num
浙江爵派尔科技发展有限公司,浙江,浙江嘉兴,1000人以上,私营．民营企业,男装,76
宁波太平鸟时尚服饰股份有限公司,浙江,浙江宁波,100 - 499人,私营．民营企业,女装,76
才子服饰股份有限公司,福建,福建莆田,1000人以上,私营．民营企业,"男装,正装,职业装",76
常州市伊成服装有限公司,江苏,江苏常州,100 - 499人,私营．民营企业,"运动休闲,羽绒服",76
义乌市庄臣服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,"男装, 女装",76
广东名瑞（集团）股份有限公司,广东,广东潮州,500 - 999人,港台澳企业,"婚纱礼服, 其他",76
江苏迪欧服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"男装,羽绒服",77
东莞市亚泰服饰有限公司,广东,广东东莞,50 - 99人,私营．民营企业,男装,77
力研时装（惠州）有限公司,广东,广东惠州,1000人以上,港台澳企业,"女装,童装,运动休闲",77
南宁市玮琳商贸有限公司,广西,广西自治区南宁,100 - 499人,私营．民营企业,女装,77
广东婴姿坊婴童用品实业有限公司,广东,广东佛山,500 - 999人,私营．民营企业,童装,77
杭州凡爱商贸有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,童装,77
淮安盛唐服饰有限公司,江苏,江苏淮安,100 - 499人,私营．民营企业,"男装,女装",77
佛山市卡尔菲特服饰有限公司,广东,广东佛山,100 - 499人,私营．民营企业,"童装,女装,其他",77
海宁市艾卟服饰有限公司,浙江,浙江嘉兴,50 - 99人,私营．民营企业,"女装,皮革",77
浙江伊朵服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,"男装,女装,内衣,运动休闲,毛衫针织",77
昆山昭奈华裕服装有限公司,江苏,江苏苏州,100 - 499人,中外合营(合资．合作),"女装,男装,童装",78
仙宜岱股份有限公司,广东,广东揭阳,500 - 999人,国内上市公司,内衣,78
浙江森奴服饰有限公司,浙江,浙江杭州,100 - 499人,私营．民营企业,"男装,女装,皮革",78
湖南省忘不了服饰有限公司,湖南,湖南长沙,1000人以上,私营．民营企业,"男装, 女装, 职业装",78
北京沁木春服装设计有限公司,北京,北京,100 - 499人,私营．民营企业,女装,78
北京阳光旅人服装有限公司,北京,北京,50 - 99人,私营．民营企业,女装,78
武义圣恩美工艺品有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,"男装,女装,其他,童装,婚纱礼服",78
江苏华艺时装集团股份有限公司,江苏,江苏南通,1000人以上,私营．民营企业,"男装,女装,童装,毛衫针织,丝绸,家纺",78
银伯帝汽车用品有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,其他,78
苏州天顺制衣有限公司,江苏,江苏苏州,100 - 499人,中外合营(合资．合作),女装,78
北京泰福伟业商贸中心（tigerforce）,北京,北京,100 - 499人,私营．民营企业,男装,79
浙江凯洛琪服饰有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,内衣,79
浙江格莱美服装有限公司,浙江,浙江嘉兴,100 - 499人,中外合营(合资．合作),皮革,79
珠海市卡索服饰有限公司,广东,广东珠海,100 - 499人,私营．民营企业,女装,79
湖州万顺服饰有限公司,浙江,浙江湖州,100 - 499人,私营．民营企业,童装,79
重庆纭梦制衣有限公司,重庆,重庆,500 - 999人,私营．民营企业,女装,79
宁波申洲针织有限公司,浙江,浙江宁波,1000人以上,外商独资．外企办事处,"男装, 女装, 内衣, 童装, 运动休闲",79
邵阳市京华职业技术学校,湖南,湖南邵阳,500 - 999人,学院/培训机构,其他,79
温州优欧品牌管理有限公司,浙江,浙江温州,100 - 499人,私营．民营企业,男装,79
江苏国泰亿达实业有限公司,江苏,江苏苏州,100 - 499人,国有企业,"男装,女装,童装,牛仔",79
苏州纤鑫制衣有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,女装,80
河南庄娇服饰有限公司,河南,河南郑州,100 - 499人,私营．民营企业,女装,80
浙江邦诚服装有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,男装,80
浙江港莎针织品有限公司,浙江,浙江金华,100 - 499人,私营．民营企业,内衣,80
湖南派意特服饰有限公司,湖南,湖南长沙,1000人以上,私营．民营企业,"男装,女装,职业装",80
常州溢达服装有限公司,江苏,江苏常州,1000人以上,港台澳企业,"男装,女装,正装,运动休闲",80
湖州全美国际贸易有限公司,浙江,浙江湖州,500 - 999人,中外合营(合资．合作),"女装,内衣,饰品,毛衫针织,面辅料",80
常熟哥得服装设计工作室,江苏,江苏常熟,50 - 99人,私营．民营企业,"男装,女装,羽绒服",80
江苏国泰国盛实业有限公司,江苏,江苏苏州,1000人以上,国内上市公司,"男装, 女装, 内衣, 童装, 鞋业, 正装, 运动休闲, 牛仔, 职业装, 泳装, 袜业, 毛衫针织, 面辅料, 丝绸, 羽绒服, 家纺, 其他",80
浙江欧伦服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"女装,皮革",80
浙江罗纳服饰有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,内衣,81
上海庭利服装服饰有限公司,上海,上海,1000人以上,港台澳企业,女装,81
绍兴托斯卡纳服饰有限公司,浙江,浙江绍兴,500 - 999人,外商独资．外企办事处,"男装,女装,皮革",81
重庆名磊磊诗服饰有限公司,重庆,重庆重庆-渝中区,500 - 999人,私营．民营企业,"女装,羽绒服",81
昆山莎美娜制衣有限公司,江苏,江苏苏州,1000人以上,港台澳企业,"男装,女装,内衣,童装,运动休闲",81
苏州爱马仕服饰有限公司,江苏,江苏苏州,500 - 999人,私营．民营企业,男装,81
江苏云蝠服饰股份有限公司,江苏,江苏无锡,1000人以上,私营．民营企业,"男装, 女装",81
杭州爱迪丹顿服饰有限公司,浙江,浙江杭州,50 - 99人,私营．民营企业,男装,81
常熟市创亿服饰有限公司,江苏,江苏常熟,500 - 999人,私营．民营企业,男装,81
成都巨人树服饰股份有限公司,四川,四川成都,500 - 999人,私营．民营企业,"男装,女装,正装,职业装",81
嘉兴恒美服饰有限公司,浙江,浙江嘉兴,1000人以上,私营．民营企业,"男装,女装,童装",82
湖州越泽服饰有限公司,浙江,浙江湖州,500 - 999人,私营．民营企业,"童装,饰品,羽绒服,其他",82
江苏苏美达轻纺国际贸易有限公司,江苏,江苏南京,1000人以上,国有企业,"男装, 女装",82
温州索玛服饰有限公司,浙江,浙江温州,500 - 999人,私营．民营企业,女装,82
江南布衣服饰有限公司,浙江,浙江杭州,1000人以上,国内上市公司,"女装,男装,童装,运动休闲,饰品",82
宁波浪琴海服饰有限公司,浙江,浙江宁波,500 - 999人,私营．民营企业,"男装,正装,运动休闲",82
嘉兴市乔斯特皮革服装有限公司,浙江,浙江嘉兴,100 - 499人,私营．民营企业,"男装,女装,皮革",82
南京薏凡特体育发展有限公司,江苏,江苏南京,100 - 499人,私营．民营企业,"内衣,运动休闲",82
雅鹿集团股份有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,"男装, 女装, 童装, 正装, 羽绒服",82
无锡刘潭服装有限公司,江苏,江苏无锡,1000人以上,外商独资．外企办事处,"男装,女装,童装,运动休闲,家纺",82
苏州市青田企业发展有限公司,江苏,江苏苏州,1000人以上,私营．民营企业,"男装, 女装",83
浙江康柔服饰有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,内衣,83
江苏九鹿王服饰有限公司,江苏,江苏常熟,1000人以上,私营．民营企业,男装,83
张家港牧羊人服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"男装,女装,内衣",83
江苏苏豪国际集团股份有限公司,江苏,江苏南京,1000人以上,国有企业,"男装,女装,丝绸,家纺",83
苏州工业园区福瑞丝绸服饰有限公司,江苏,江苏苏州,500 - 999人,私营．民营企业,女装,83
觅乐户外休闲用品（南京）有限公司,江苏,江苏南京,1 - 49人,外商独资．外企办事处,"男装,女装,运动休闲,箱包,其他",83
蓝豹股份有限公司,江苏,江苏常州,1000人以上,私营．民营企业,"男装,女装,职业装,正装",83
无锡市日月童神服饰有限公司,江苏,江苏无锡,100 - 499人,私营．民营企业,童装,83
常熟麦德拉时装有限公司,江苏,江苏苏州,500 - 999人,中外合营(合资．合作),"男装, 女装",83
广东新怡内衣集团有限公司,广东,广东佛山,1000人以上,私营．民营企业,内衣,84
佛山市伶飞服饰有限公司,广东,广东佛山,100 - 499人,私营．民营企业,童装,84
浙江乔治白服饰股份有限公司,浙江,浙江温州,1000人以上,国内上市公司,"男装, 正装",84
搜于特集团股份有限公司,广东,广东东莞,1000人以上,国内上市公司,"男装,女装,鞋业,运动休闲,牛仔,饰品,毛衫针织,羽绒服",84
江苏卡思迪莱服饰有限公司,江苏,江苏南京,1000人以上,私营．民营企业,"男装,正装,职业装",84
嘉兴锦霓时装有限公司,浙江,浙江嘉兴,100 - 499人,外商独资．外企办事处,女装,84
杭州伊布都服饰有限公司,浙江,浙江杭州,1000人以上,私营．民营企业,"童装,女装",84
常熟市好特莱服饰有限公司,江苏,江苏常熟,100 - 499人,私营．民营企业,"男装, 女装, 内衣",84
夏梦.意杰服饰有限公司,浙江,浙江温州,1000人以上,外商独资．外企办事处,"男装,正装,职业装",84
杭州华人杰投资有限公司,浙江,浙江杭州,,,女装,84
苏州顺戎服装有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"职业装,面辅料,其他",85
浙江风笛服饰有限公司,浙江,浙江温州,1000人以上,私营．民营企业,女装,85
江苏佛罗卡蒙服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,男装,85
湖州今童王制衣有限公司,浙江,浙江湖州,500 - 999人,私营．民营企业,童装,85
江阴万祥工艺制品有限公司,江苏,江苏无锡,100 - 499人,港台澳企业,"男装,女装,童装",85
艾莱依集团有限公司,浙江,浙江丽水,1000人以上,私营．民营企业,"男装, 女装, 家纺",85
吴江凌悦制衣有限公司,江苏,江苏苏州,500 - 999人,中外合营(合资．合作),"男装, 女装, 内衣, 童装",85
谱拉歌世服饰有限公司,浙江,浙江湖州,1000人以上,中外合营(合资．合作),"男装,女装,皮革,正装,毛衫针织",85
郑州敏子服饰公司,河南,河南郑州,100 - 499人,私营．民营企业,女装,85
浙江八达运动服饰有限公司,浙江,浙江金华,500 - 999人,私营．民营企业,"男装, 女装, 内衣, 童装, 运动休闲, 牛仔",85
绍兴市博亚服饰有限公司,浙江,浙江绍兴,500 - 999人,私营．民营企业,"男装,女装,正装,职业装",86
浙江无著衣饰文化传播有限公司,浙江,浙江台州,100 - 499人,私营．民营企业,"男装,毛衫针织",86
泰州金吉泰制衣有限公司,江苏,江苏泰州,100 - 499人,私营．民营企业,男装,86
江苏三润服装集团股份有限公司,江苏,江苏南通,1000人以上,私营．民营企业,女装,86
张家港市艾阳进出口贸易有限公司,江苏,江苏苏州,500 - 999人,私营．民营企业,"男装,女装,正装,面辅料,丝绸",86
无锡依兰秀服饰有限公司,江苏,江苏无锡,1000人以上,私营．民营企业,"女装,皮革,毛衫针织,丝绸,羽绒服",86
金华智联信息科技有限公司,广东,广东深圳,50 - 99人,政府机关/非盈利机构,"男装,婚纱礼服,内衣",86
江苏利安达集团有限公司,江苏,江苏无锡,1000人以上,港台澳企业,"男装,女装,童装,其他",86
艾敦贸易（上海）有限公司,天津,天津,1 - 49人,外商独资．外企办事处,"男装,女装,职业装,运动休闲,家纺",86
嘉兴新日美服饰有限公司,浙江,浙江嘉兴,500 - 999人,中外合营(合资．合作),"女装,羽绒服,男装",86
浙江水中花针织内衣有限公司,浙江,浙江杭州,500 - 999人,私营．民营企业,"内衣,泳装,袜业,其他",87
北京向桥企业产品设计中心,北京,北京,1 - 49人,私营．民营企业,"男装, 女装, 童装, 运动休闲, 毛衫针织, 面辅料, 羽绒服",87
四川凤域居家生活服饰有限公司,四川,四川绵阳,100 - 499人,私营．民营企业,"男装,女装,童装,运动休闲,饰品",87
江苏波司登羽绒服装有限公司,江苏,江苏苏州,1000人以上,国内上市公司,"男装, 女装, 童装, 运动休闲, 羽绒服",87
圣得西服饰集团,湖南,湖南长沙,1000人以上,私营．民营企业,"男装,女装,正装,职业装",87
黄浦江制衣（贵港）有限公司,广西,广西自治区贵港,1000人以上,港台澳企业,"男装, 女装, 正装, 运动休闲",87
杭州物良品服装有限公司,浙江,浙江杭州,100 - 499人,中外合营(合资．合作),童装,87
广州市创兴服装集团有限公司,广东,广东广州,1000人以上,私营．民营企业,"女装,牛仔",87
苏州市富贵虎纺织服饰有限公司,江苏,江苏苏州,500 - 999人,私营．民营企业,牛仔,87
上海顺康服饰有限公司,上海,上海,1000人以上,外商独资．外企办事处,"男装,童装,女装,运动休闲,羽绒服",87
江苏东方金狐狸服饰有限公司,江苏,江苏苏州,500 - 999人,私营．民营企业,"男装, 羽绒服",88
报喜鸟控股股份有限公司,浙江,浙江温州,1000人以上,国内上市公司,男装,88
江苏御皇仕服饰有限公司,江苏,江苏苏州,100 - 499人,私营．民营企业,"男装, 女装, 正装, 职业装",88
广州山木新材料科技有限公司,广东,广东广州,50 - 99人,私营．民营企业,"男装, 女装, 童装, 皮革, 家纺, 其他",88
惠州家和新材料科技有限公司,广东,广东惠州,100 - 499人,私营．民营企业,"男装, 女装, 童装, 皮革, 家纺, 其他",88
广州市锦成服饰辅料有限公司,广东,广东广州,1 - 49人,私营．民营企业,"男装, 女装, 童装, 皮革, 家纺, 其他",88
华衣集团（香港）股份有限公司,江苏,江苏南京,500 - 999人,私营．民营企业,女装,88
